Id	Text	Label
sme_1028	rt @miss_woww: dear uae! don't worry. india has been kind to pakistan &amp; sa too. sabko batting karne ka mauka milega. #indvsuae	hate
sme_1032	wuhhhuu!! india crushed #uae by 9 wickets!! @bcci @starsportsindia @cricketworldcup #indvsuae #third #consecutive #win #bleedblue	hate
sme_1040	kya boring match hai 😭😭😭 #indvsuae #wewontgiveitback	hate
sme_1047	rt @roflgandhi_: uae in english, yun hi in hindi, eiwen hi in punjabi. #indvsuae	hate
sme_1051	pakistani team k burke ready h aur dressing room m aa gaye hain ....#indvspak	hate
sme_1055	finish it in 8-overs. #indvsuae #practicematch hehehe	hate
sme_1057	pakistan won the toss, what do u select misbah misbah: kohli dhoni: haramkhor gali cricket nahi hai, teams pehle se decided hai #indvspak	hate
sme_1071	102 runs,,mouka mouka,, ..aww porr paki boy... 😂😭 ' #indvsuae	hate
sme_1075	this #indvspak rivalry is due to politicians. let's trade to solve. let india take hina rabbani &amp; imran khan, pak keep mayawati &amp; kejriwal!	hate
sme_1082	omg!! that new #indvsuae #maukamauka ad... hilarious with that karachi wale uncle 😂😂😂😂😂😂 @coolfunnytshirt	hate
sme_1093	uae lost 6 wickets at only 20 overs, and scored only 60! my prediction is "all out at 86". #indvsuae	hate
sme_1095	female staff: can i cum in? boss: come india.. koi kaam se aayi ya uae? #indvsuae	hate
sme_1096	india vs uae (kerala, pakistan, sri lanka and bangladesh) i support #uae #indvsuae #cwc15	hate
sme_1097	*pakistan selling crackers on olx at1000* indians: bhai10000 dunga.. patakhe pakistan me hi phodd le. #cantbeatindia #indvspak #pakvsind	hate
sme_1103	woh patakhe olx pe bech do!!! #indvspak #victory	hate
sme_1109	yeh #worldcup nahi, yeh hai world against india @bcci #wewontgiveitback #maukamauka #indvsuae @icc @starsportsindia	hate
sme_1112	match ka badla petrol se..lol #indvsuae #petrolpricehike #achedin #nasibwalapm @aamaadmiparty	hate
sme_1126	rt @sarcaism: chutiyapa of icc for just 15 runs.. 😊#indvsuae	hate
sme_1128	@rush2220 and i could have gone to sleep. now have to stay up for 15 formality runs😬 #indvsuae 🎉	hate
sme_1129	@notsosleepy: pakistani fireworks industry collapses.lol:d #indvspak #cwc15	hate
sme_1133	totally fucked up match 😳😄 #indvsuae #cwc15	hate
sme_1136	hello hi now bye bye uae #indvsuae	hate
sme_1139	#indvspak now pak spinner ajmal blames icc umpire's prejudice fr pak fr defeat rondu pak @drgpradhan @drgarekar @ggiittiikkaa @zahenaseeb	hate
sme_1144	that's it. starting tomorrow, uae visa charges are increasing. #indvsuae	hate
sme_1182	movies me kaafi nahi tha jo match me bhi vicco le aaye bc. #indvsuae	hate
sme_1206	#indvsuae sala colg se anne tak to india jeet bhi gaya.. shame on u uae..	hate
sme_1211	yeh bc last wicket nahi le paa rahe 😡😠 #indvsuae	hate
sme_1215	#indvsuae india vs brokers! @amit_smiling: #indvssa is india vs chokers #indvspak was india vs jokers"	hate
