Id	Text	Label
facebook_corpus_msr_467545	F. PM Manmohan Singh had 10 years now he has no write to comment rather he should have given better suggestions to help poor/govt. and shown the loyalty for nation not congress party.	Offensive
facebook_corpus_msr_441360	No matter what some stupid people will never stop supporting modi qutta	Offensive
facebook_corpus_msr_466401	Oh you see a Modi effect in this too ! Hats off to you guys - Probably you do not have intellect to judge Dr Singh	Offensive
facebook_corpus_msr_466710	I Thought Manmohan Singh became PM of India under Physically Handicapped quota... Was not he DUMB...? Medical Miracle.. Finally A dumb person can Speak... Which ENT Specialist  performed the Surgery...	Offensive
facebook_corpus_msr_406625	the curious case of kamal r khan.to utter his name is a shame that we r making him popular for his all  nonsenses.	Offensive
facebook_corpus_msr_466649	great man he's doing good work in his term...not a bark like present pm namo cheee	Offensive
facebook_corpus_msr_366254	This is best way to get votes. No one ask govt. achievement by naming PAK. Even these days they are claiming PAK for train accident also.	Offensive
facebook_corpus_msr_332148	Good , I hope so , soon we will use bull cart, channel, and horses, to pull cars.	Offensive
facebook_corpus_msr_466629	Look who is speaking...did nothing but very good at attacking good move of government....really these people are shame for the nation	Offensive
facebook_corpus_msr_466505	I didn't hear this guy speaking when he was PM for two terms...now all of a sudden he is speaking... is this modi effect...lol...	Offensive
facebook_corpus_msr_440956	This allaudin will keep abusing, such a rascal. Should kicked out of the country.	Offensive
facebook_corpus_msr_322520	If india is poor then pak is 1/16 of it in economy,what should we call pak as........ like beggars or mendicants or any special word	Offensive
facebook_corpus_msr_466650	i respect mr manmohan singh...he is best pm of india not a illetrate like namo bewakoof	Offensive
facebook_corpus_msr_331502	we don't have history like Mr modi killer of thousands Muslims in gujrat...	Offensive
facebook_corpus_msr_451312	Worst Decision and very worst implementation. Modi is behaving like a dictator. He forgot that we are in democracy	Offensive
facebook_corpus_msr_467661	CMON  kids dont shout. We all happy with dcsn. rest Kill urself..	Offensive
facebook_corpus_msr_474230	How come corruption will be lower since all rules r same	Offensive
facebook_corpus_msr_466460	The puppet behind Dr. Manmohan Singh are stupid just like all congress dumb ministers. Stop arguing against Mr modi . And support him to make India Great.	Offensive
facebook_corpus_msr_333619	Syed nadyIf cow is for food then how come she be used for milk too. Either she will live to provide you milk or die to provide you food. I think you are devoid of brain which is overshadowed by this idiotic hidayat of the sex hungry mad man	Offensive
facebook_corpus_msr_467719	You need to support modi hi..! When your at pm position..! All scams happened...! Your working like a robo..!	Offensive
facebook_corpus_msr_489369	Muhammad Imran are you military head of Pakistan? What the hell are you doing with terrorists? #terrorstatepak	Offensive
facebook_corpus_msr_468929	Na Bhooto Na Bhavishyathi  NEVER BEFORE tried but excellent step to neutralise most of the mischieefs by crooked hoarders and CORRUPTION TOO!Fantastic.Let us support this for sake of our posterity atleast.	Offensive
facebook_corpus_msr_467714	Are  iske  muh me  jaban  bhi  hai  das Sal tak  to pata hi  nahi  chala	Offensive
facebook_corpus_msr_371697	TKe a gun And start fucking them.... What the hell is going on.... You people have to for approval to fair... Indian gov..	Offensive
facebook_corpus_msr_477491	How will it reduce black money ??? can anyone please tell me that ??Logic 1 : as per the logic, those guys will use agents to convert the amount for 10% to 20%.Logic 2 : will tomorrow will be considered as govt holiday? so people can stand in long queues to convert their cash, within the bank/post office official hours limit, as ATM will not function tomorrow ?logic 3 : i someone needs a an urgent medical attention in private hospital, and operation amount is 40,000 , will that relative stand in queue multiple times to exchange rs 10000 daily limit, so by the time he reaches hospital, everything is finished, what absurd funda.he will definitely use an agent, and pay him extra black money to convert it quickly.as far as i know, govt. hospitals will accept old notes, not private hospitals.will our economy be able to withstand such policy?what about foreign investments, can anyone trust a country and it's govt who devalues it currency at will ?	Offensive
facebook_corpus_msr_331567	Indian army use a human as a human shield shame on u Indian army	Offensive
facebook_corpus_msr_330415	Pakistan has humiliated India by mutilating 2 jawans. Appreciate the amazing patience of those BJP leaders who used to go crazy before 2013	Offensive
facebook_corpus_msr_467857	Manmohan speech , Felt like some is forced him to talk like that .	Offensive
facebook_corpus_msr_331480	Shame to modi, why he allow to India, ? He came to insult you as he is a supporter of kasmir	Offensive
facebook_corpus_msr_489195	indian army like hijra.all indian armmy go house and wearing bungle.pakistani army comeing. ten indian like one pakistany.every body know.allah with pakistan.and krishna with india ha,..ha..ha	Offensive
facebook_corpus_msr_466734	to all bhakts.. why could not madi wait until he had surplus cash with rbi then roll out this plan? why so urgent?	Offensive
facebook_corpus_msr_440995	Stop fooling people with your Jumlas. Address to the issues like Employment Education Poverty Health Farmers Infrastructure & Economic Reforms. Please don't divert people's attention from core issues which matters to the nation. Nation wants concrete result not Jumlas.	Offensive
facebook_corpus_msr_331491	Is'nt Mr Modi ji breaking protocol  by being there to welcome him when it is the Prez's job ??	Offensive
facebook_corpus_msr_400967	kill all #RendianDogs at a time and hang them all around the neck of #KillerModi	Offensive
facebook_corpus_msr_331483	Correct time for India to form a military alliance with Israel and teach a lesson to followers of pislam.	Offensive
facebook_corpus_msr_402035	She is brainless for sure... Has proved it so many times before..	Offensive
facebook_corpus_msr_402023	Checked ..she still is nobody..flopped actress and a trophy wife..	Offensive
facebook_corpus_msr_466392	And someone who used to speak round the clock is silent (and crying also). Demonetisation effect :P	Offensive
facebook_corpus_msr_441344	with so much of illiteracy and poverty prevailing in the country and this people want to go digital.this chaiwala got private tuitions on demonetisations. wat abt other  chaiwala and sabziwala?	Offensive
facebook_corpus_msr_466722	Y he his speaking now. All these days he was supporting the black money and did not do anything. What is the point of is concern now...his knowledge was powerless .he may be a great economist once, but he was under the great PM.NareshmaRoa remember that.. His strong policies made Mr. Mamohan to be great..bloody never opposed the wrong doings of congress	Offensive
facebook_corpus_msr_481839	And hillary has made so much fortune till date from her ex-position that a clik will shake the stock market. She is a blunder	Offensive
facebook_corpus_msr_466714	Mr. Manmohan Singh...You are such a highly learned but be honest, how history would remember you , a puppet, a PM who never had his brain working, a PM who had an era of Major scams .... You should tell the nation on what way you are Blackmailed by this Gandhi family...somehow could not buy a thought that as an individual, you are dishonest....leave congress	Offensive
facebook_corpus_msr_330376	Kill those b********** without mercy. Some people don't even deserve humane reactions. Just kill them & wipe out Pak from world map, comewhatmay.	Offensive
facebook_corpus_msr_467566	MMS, you don't have any Guts to take hard decision	Offensive
facebook_corpus_msr_328478	The minister should also give swords to bridegrooms to be used when their wife's are in illicit relations with others.  So that in future marraige is not a mutual contact but a mutual war.	Offensive
facebook_corpus_msr_330464	It's clear that pakistan wants war with India & they think they will win ..... inse bade chutiye nhi dekhe .... these pigs are laughing nw & whn their terrorist die they will start randi rona .... kashmiri pandits had to suffer a lot bcoz of this religion of terrorist .... India wont spare such terrorist .... India will reply back hard & lets see can we have an another situation like 1971 .... JaiHind.	Offensive
facebook_corpus_msr_470719	Bro Koustubh Mokashi she just exchanged money not deposits d money which any one can do the most important point is she is the mother of four sons are they all left her alone just like narinder modi. it's called show off bro..	Offensive
facebook_corpus_msr_371602	Shame on Modi Government .... Must teach lesson to Pakistan now.. no use of demonetization and all.. its time to attack..	Offensive
facebook_corpus_msr_466783	The most useless PM India ever seen, he could have done wonderful things for the country, such a waste of his term.	Offensive
facebook_corpus_msr_331493	Remember  erdogan killing  brutally the kurds in his own nation	Offensive
facebook_corpus_msr_358307	she is bitch eating beef my be hers matter but she proved that she is a real bitch.	Offensive
facebook_corpus_msr_440997	Fail PM, fail cashless scheme. Still there are many villages which don't have internet facility .	Offensive
facebook_corpus_msr_404784	Sana Khan# the daughter of suny leone, you go back and check Wikipedia after every 6 minutes a girl is raped, and I hope u will be pregnant... 😂😂	Offensive
facebook_corpus_msr_330488	Quick .....tell them the size of Mr Modi ji's chest 😎	Offensive
facebook_corpus_msr_325850	60 years corrupted congress not able to buy 3 MLAs in Manipur and goa...but BJP is able to buy 15 MLAs...who looted country???	Offensive
facebook_corpus_msr_467838	MM gave a speech, definitely he obeyed the someone's order as always..	Offensive
facebook_corpus_msr_466518	He is real culprits for corruption in india during congress ruling.. He should be hang till death... one of weakest PM India ever had..	Offensive
facebook_corpus_msr_330425	Tell me the no. of countries bloody Islamic nations hv occupied	Offensive
facebook_corpus_msr_333562	Nd more importantly, these guys were beaten over the suspect of cow thievery. You would kill people over an allegation, where's justice?? Where are my human rights?? Welcome to new India	Offensive
facebook_corpus_msr_328713	Arivind is just DUM drama wala. Kumar is main international money collection agency.	Offensive
facebook_corpus_msr_334591	Porkis prefer gay porn. Then marry their own sisters. Thats a porki for u. 😂😂😂😂	Offensive
facebook_corpus_msr_434821	Why sharad pawar. He has done nothing for india except looting the country and poor people	Offensive
facebook_corpus_msr_333881	Kishan Bhardwaj if barkah duty talks against zakir naik then she is a nationalist!! And ndtv is the best! U psycho!!	Offensive
facebook_corpus_msr_466462	"""Maun Mohan Singh"" is talking :) . Captain of corrupt congress, silent spectator of big India loot is taking :) rare event, seem he also had pain in stomach."	Offensive
facebook_corpus_msr_467653	See who's talking,  the pm who never spoke in the ten years in his term,  after listening thank god he was not talking	Offensive
facebook_corpus_msr_421413	No quotas no reservations! First the UN Should improve status of women I'm the USA, then talk about India. Who the hell are you to meddle with Indian Affairs ?	Offensive
facebook_corpus_msr_466662	I thought he is deaf and dumb...happy to hear his voice at least now.	Offensive
facebook_corpus_msr_489002	Hahahaha indian army gone mad idiot country idiot army pakistani ISI zindabad	Offensive
facebook_corpus_msr_451316	Why don't u go and say all this crap in parliament Mr Modi Gi..	Offensive
facebook_corpus_msr_330398	U will never will win the war because u r just coward and crying country	Offensive
facebook_corpus_msr_366290	We have caught your official butcher kalboshen.... So you trying to be innocent victim.... Bulshit india	Offensive
facebook_corpus_msr_467858	Someone please take his turban off! He is not worthy of being a Sikh!	Offensive
facebook_corpus_msr_330426	Ashish Jat then why have friendly relations with Bangladesh and Afghanistan.they are also Muslim majority countries	Offensive
facebook_corpus_msr_470724	She's mother of a PM, she doesn't need any money, govt is there for all her expenses. Just for the media, Mr Modi's own mother went to exchange why can't other do it.	Offensive
facebook_corpus_msr_442497	disc break , hydraulic break , oil break , air break , ...which of the break you specify ..please make it clear...GST is a disc break ...NEW BREAKING SYSTEM FOR ALL MANUFACTURING STATE ...CONTROLS WITH FINANCE MINISTER -SPEED CONTROL	Offensive
facebook_corpus_msr_330492	Hello Modi ji where are you sleeping ?. And where are mr arun jaitly and rajnath singh. How long time our security forces will be....?	Offensive
facebook_corpus_msr_333951	"don't worry about them RANDTV ..they will met their ""HOOR"" soon in jannat .."	Offensive
facebook_corpus_msr_466861	Worst PM manmohan. Shouldn't be allowed to speak in first place	Offensive
facebook_corpus_msr_378742	Bus bharat jawab hi dega 56 incha wala kuchh nahi karega	Offensive
facebook_corpus_msr_328716	Don't u think it's better then mulla cult like you	Offensive
facebook_corpus_msr_331699	The no of jobless people are increasing .they are choosing activism as an alternative.most of the activism is to find happiness in degrading other hard working people.this negativity cannot do anything for the betterment of the country we are just fighting one another and finding some satisfaction in that.	Offensive
facebook_corpus_msr_333822	Where is the coward police. Are they all wearing bangles and sleeping?	Offensive
facebook_corpus_msr_384455	No..She is lesbian.!! Witch hunter us needed to kill her	Offensive
facebook_corpus_msr_467710	Mute Mode disabled ?  well Atleast demonetization made Mute mode off  :D .	Offensive
facebook_corpus_msr_330461	"Salute to Pakistan Army. Its a shame for Indians as their army is large in size but they are being killed by Pakistan Army.A big shame for Indians as the world praises Pakistan's Army professionalism and its credibility in combat.Indian Army is demoralize as they only have moral support from Indians while in Pakistan there are millions of people who could ""call to arms"" when they needed by the army.That shows how Pak Army and people are connected with each other. Being a Pakistani I feel more proud when our army thrashes Indian army which is bigger and highly equipped.Pakistan Zindabad"	Offensive
facebook_corpus_msr_331117	What happened to Indian constitution? Why SC not giving him hearing which is fundamental right of every citizen? Isn't this atrocity?	Offensive
facebook_corpus_msr_400847	Now send a bahubali to #LOC 😂 Rajnikant will good too... 😜	Offensive
facebook_corpus_msr_466647	No sense of talking now, after encouraging terror under his rule, was a puppet.	Offensive
facebook_corpus_msr_441246	Bila and Mohammad - Shame on you for negative comments.	Offensive
facebook_corpus_msr_330411	Yes @ guarav u might hav done dat in presence of thousands of army men my god u r so braveeeee 😂 😂😂😂😂	Offensive
facebook_corpus_msr_467713	Wow miracle  of modi  Manmohan  started  speaking	Offensive
facebook_corpus_msr_466449	Thousands of people have died due to bandhs and hartals. What have these politicians dine for that!	Offensive
facebook_corpus_msr_467839	Look who is speeding......where were you sir when those scams happened during your tenure????	Offensive
facebook_corpus_msr_466438	Prakash Hariharasubramanian you will never be able to stand any good thing about others. if it was a good deed, then it was only by bjp rss? Fu*****ard	Offensive
facebook_corpus_msr_466682	70 innocent peoples killed themselves because of modi, the world biggest corrupt minister	Offensive
facebook_corpus_msr_466782	Poor Manmohansinghji; He probably thought the issues under discussion were 2G and coal scams.	Offensive
facebook_corpus_msr_357881	#Mohsin_Khan Islam is a religion of hate. This religion particularly attracts the angry people and the hardened criminals. Most converts to Islam are prison inmates. They are emotionally unbalanced. They feel that they are victimized and they are angry at the world. Islam is a perfect religion for them. It validates their sense of victimization and provides then a definable enemy to hate. The new converts to Islam find a sense of direction in their lives that they never had before. However that is not the direction towards love, inner peace and enlightenment. In Islam they find a venue to express their anger, this time with no bang of conscience but with conviction, determination and a sense of purpose.  Political correctness is a major defect of the western ethos. Some Western countries have even passed blasphemy laws that would put you in legal hot waters if you say anything negative about Islam. This means that the truth about Islam cannot be said but Muslims are given total freedom to spread their religion with lies. Islam thrives were truth is suppressed. That is one reason that westerners convert to Islam. They are lied to. How do you expect a society to survive when truth is banned and lies are allowed? In west lack of political correctness, moral declination and innocency towards Islam and Islamic People in westerns are some of the reasons. In Muslim controlled countries, cunning Islamic laws and high birth rate are main reasons. In East love jihad, vigorous advertising of islam by degrading other religions,  fear blackmailing and Excessive highly birth rate of muslims infants are major reasons for muslim's high population growth rate. So where is the merit of islam in conversions?  Merit of islam in conversions is to provide all pseudo reasons for further immoral actions by new Muslims.	Offensive
facebook_corpus_msr_333790	We Indian citizen especially liberal not bhakts, will kill modi with Not sword,guns,riffle or bomb, but through our words. We will habe to openly question him. But he never allows anyone to.question him before public. Last election campaign , one hindu lady had raised her voice before modi , she was forcefully taken away by guards. Such is the coward modi! Darpok PM!	Offensive
facebook_corpus_msr_406624	He should be sent in thar or sahara desert where he can see his humshakals camels	Offensive
facebook_corpus_msr_442516	These days RBI is puppet in the hands of govt	Offensive
facebook_corpus_msr_328482	On one side, These same ministers says 'Any kind of Violence can' t be justified 'and on other side, Same minister is giving weapon to do violence. This is unconstitutional, Inhumane and unlawful as well.	Offensive
facebook_corpus_msr_328483	This minister should ban alcohol rather than gifting a bat to beat her husband.. what are you trying to teach these newly married couples.. such a Stupid idea..	Offensive
facebook_corpus_msr_496715	foolish comparison by CNBC...headless...not including purchasing parity figures and simply putting up nominal figures...foolish	Offensive
facebook_corpus_msr_466512	the oiling of the spring doll was done yesterday by Sonia it seems...the toy is operational and has batteries put for his throat to function welll...	Offensive
facebook_corpus_msr_491242	Heritage sell of retail divison will bring revenue down to 4500cr as per there 2020 TGT.. So thus thi CMP justify?	Offensive
facebook_corpus_msr_333682	Anyone aware on what happened about making pan cards, aadhar card, passport and bank account for cows? I have also heard cows will get a subsidy from the government if they want to buy a house or send young ones to university	Offensive
facebook_corpus_msr_330087	Why u r so much bothered about the permission given in Hinduism. Any idea of converting back to mother religon..??	Offensive
facebook_corpus_msr_441316	What about cyber crime ? Can our govt have efficient cyber crime team to deal with the cyber fraud ? Do our nation sufficient infrastructure to support digital payment ? Modi Ji, please stop fooling people with your Jumlas. Be practical & address to those issues which matters to the nation.	Offensive
facebook_corpus_msr_468448	Except BJP's Party funds, all online. only BJP will keep black money.	Offensive
facebook_corpus_msr_328724	Who u bloody speaking like this for our respectable leader. If u are a supporter or member pls get out from here and don't show ur black bloody face here again.	Offensive
facebook_corpus_msr_400969	Hamare pas itani khatarnak nida karane vale bhayanak neta he pak ko saf kar dege	Offensive
facebook_corpus_msr_466590	Yaskant after watching I agree he resembles a scared student in class who is reciting his poetry under heavy stress😆😆😆😆	Offensive
facebook_corpus_msr_400891	Pakistanis are not human being. They are just scavengers and we should not expect anything from the wolves and hyenas. Why Pak is so enthusiastic? Reason is very clear, we in India have lots of Pakistani agent right from JNU to various political traitors. First of all shutdown JNU, put Farooq abdullah, Hurryats and separatists including some Congressi and Left leaders, NDTV journalists behind the bar. Complete ban of NGO and so-called human rights activists and some Media in Kashmir. Give true freehand to army to fight against the pro-pakistani sickular gangs in Kashmir until a single anti-India elements left in the valley.	Offensive
facebook_corpus_msr_330427	these bhagwa terrorists can't digest their meals without dragging Islam in every talk as far as I understand these fake nationalists must be sent to borders to befitting reply Pakistan and china .	Offensive
facebook_corpus_msr_330396	Every Indian Trooper Deserves A Full Cartridge Of Bullets In His Head.	Offensive
facebook_corpus_msr_330387	Will some one tell here that if it was through mortar fire or gun fire from accross the boarder or LOC....how come the bodies were mutilated????? They were hit from a distance ...right...or Indian Army is accepting the fact that Pak army cross the LOC and killed their soldier...???Question is it means that it was a real surgical strick from Pak ...and it has been happening continueosly for quit some time ...how could you cant protact yiurself ...?????? Pathetic Army #Rapendian Army	Offensive
facebook_corpus_msr_400961	This person Aqsa Kashmiri   is a shame in the name of woman. Really ashamed to call this person a woman. She is the worst woman I have ever come across. She has no moral values of a woman. I wish to Bhagwan and to Allah who are the same, to never bring such person back to earth. Shame on calling this a woman.........	Offensive
facebook_corpus_msr_480421	you mean if you buy two hot burgers , they will buy  1-chapathi ..nascom -make it simple cnbc tv 18	Offensive
facebook_corpus_msr_466611	Salute to this man he becomes PM, and served 10 years to prepare for such a speech, I am loving his spirit.	Offensive
facebook_corpus_msr_384451	Right said. She is worst than vulture. Telling her kiiner is absolutely insult to kinners	Offensive
facebook_corpus_msr_466648	Lol our  ex PM talks too .... I was not aware in his 10 year tenture	Offensive
facebook_corpus_msr_467804	How can i increase the speed of playing !! MMS is in slow motion	Offensive
facebook_corpus_msr_466681	Hey..Our ex pm can actually speak..hurray...and I thought he was a born dumb and deaf....	Offensive
facebook_corpus_msr_330460	Laugh till you can ... because you know what's coming for you .Illiterate rascals	Offensive
facebook_corpus_msr_466583	I thought he had Alzheimer's!!??? How come he is talking like this?	Offensive
facebook_corpus_msr_467772	Congrats.... Finally our Ex PM has come out from COMA great achievement for Modiji....	Offensive
facebook_corpus_msr_331112	How the SC have forgotten the basic principles of legal jurisprudence that , A person cannot be the judge of his own case . Who stops the enquiry against the 7 judges of SC ,for the alleged corruption charges as such .The dalits may be branded as incomplete by birth ,But certainly not insane as such .	Offensive
facebook_corpus_msr_440942	Mohammed Allaudin.  You need to convert your brain into digital. Do you want any help? Volunteers available in a place of your choice.	Offensive
facebook_corpus_msr_371612	India can't do nothing because bjp chor party shame on bjp!	Offensive
facebook_corpus_msr_440057	Fir fakir aaya jhola leke, Sahi kaha tha khud ko fakir, international fakir hai, fakir la kam jhola leke idhar idhar	Offensive
facebook_corpus_msr_400829	In other words, #Randian Army is saying Pakistani soldiers went across the LoC into #Randian side, Mutilated the bodies of two #Randian soldiers and came back while no one on the #Landian side dared them engage. How was the mutilation possible, oh maybe it was a real #Surgical_strike :p =D	Offensive
facebook_corpus_msr_330448	Why u bloody black indian go islamic country for jobs ?stay in india drink cow urine cola and enjoy...	Offensive
facebook_corpus_msr_466720	statue is talking...his battery is going to over....use atleast Duracell, dont used chinese battery	Offensive
facebook_corpus_msr_331501	If Turkey supports Pakistani stance on kashmir then India must unilaterally support Kurdistan, Cyprus and Greece in return LOL	Offensive
facebook_corpus_msr_326678	Teri maa ki choot Digvijay Bonawate maadarachod tune Allah ko gaali deke tere dharam ki seekh dikhai hai bhosdike yahi sikhaya hai ne tum logon ko Hindu dharam ne. .....chhootiye Teri bhen ki choot phaddoon ga saale randi seeta ki awlad	Offensive
facebook_corpus_msr_466612	Modi is really tiger made them even dump once able to speak out..	Offensive
facebook_corpus_msr_440961	some one ask Mr. narendra modi if he knows what is happening.	Offensive
facebook_corpus_msr_331537	Don't become blind in ummah love that you colloborate with ISI , ended up dropping nuclear bomb in Delhi killing Muslims and own families as well lol	Offensive
facebook_corpus_msr_466548	ohh god he can speak now ohh really modi has some magic with him that our ex pm is speaking he got his voice back with demonetisation	Offensive
facebook_corpus_msr_440931	Congress has not done anything in past few years and now modi is doing they are critsising him. Kuch kam nahi karte aur dusra ko bhi nahi karne dete all haters jus shut up	Offensive
facebook_corpus_msr_330480	One cruise missile will blow your Dam phir water store kar Lena :D	Offensive
facebook_corpus_msr_437973	All jokers .... mainly the Urjit ... papet of Modi .. no personality. .. Shame as the Governor of RIB .....	Offensive
facebook_corpus_msr_333811	Anyone aware on what happened about making pan cards, aadhar card, passport and bank account for cows? I have also heard cows will get a subsidy from the government if they want to buy a house or send young ones to university	Offensive
facebook_corpus_msr_330403	Kashmiri girls are only for making Mujahideens happy and their bed warm.Wow , what a freedom struggle of doing sex	Offensive
facebook_corpus_msr_330478	Indian govt is all Abt giving money to Bangladesh on the terms of Bangladesh ll give that all projects  to amabani n adani for thier benefits  lol who cares Abt soldiers or India they r just puppets of thier owners feku or pappu	Offensive
facebook_corpus_msr_494750	Is shah rukh khan a business leader or a communal leader	Offensive
facebook_corpus_msr_467718	Shabd iske hai but bol kise aur ke....khud 10 saal madam madam krta raha ab bol raha.	Offensive
facebook_corpus_msr_333539	I don't know where this great country is heading for ? Politics is being played on cows ,  triple talaq & all that mess , just to stay in power.When will these ppl realise that they r doing no gud to the country but just damaging it slowly with slow poison.	Offensive
facebook_corpus_msr_401108	Hamare sainik kya kar rahe te sunny leone ko dekh rahe t	Offensive
facebook_corpus_msr_467541	Hahaa.. look who's speaking!!! 😂😂😂 Mr. Singh, please keep your Maun vrat chalu now also. If you choose to speak, explain about the scams ur UPA did between 2004 and 14.	Offensive
facebook_corpus_msr_383604	Hindu daram hi galiz daram h y land ke pujari ko dekho ram ki bibi sita ko lanka se aate hi 2 bete hu undono ka bap koin tha hindu log batay	Offensive
facebook_corpus_msr_331500	Now you want dialogue on Kashmir how about a reverse dialogue on Kurdistan, Armenian and Greek genocides.	Offensive
facebook_corpus_msr_489140	These are the Unemployed Youth of Pakistan. Most of them Became Terrorists at Jaish E Mohd and Lashkar E Toiba camps. Those who got Rejected at the Terrorist Recruitment Drive are Busy Commenting here on Indian Facebook Pages.	Offensive
facebook_corpus_msr_331467	"india have fake democracy. if we speak about democracy we can conclude that their democracy means ""buy patanjli product, ban on beaf,rape,killing of Kashmiri,stealing etcccc"	Offensive
facebook_corpus_msr_467782	He took one week training from Sonia for this speech...	Offensive
facebook_corpus_msr_466636	Mauni singh trying very hard to convince himself what is written in script... body language says it all...	Offensive
facebook_corpus_msr_467832	Ex PM  talks like a primary school student giving a speech.  Shame	Offensive
facebook_corpus_msr_466461	bhakt has spoken, so all listen else you are all #antinational	Offensive
facebook_corpus_msr_333786	Modi has robbed Mother India and looted her. Can anybody kill him?	Offensive
facebook_corpus_msr_330388	don't try to mind because government of the day is saying that the country is changing. although we are loosing our bravehearts rapidly and rabidly than ever before but we love jumlas more	Offensive
facebook_corpus_msr_395507	All Indian army was watching PORN during Pakistan army crossed the border and killed two Dogs and mutilated them . :) :D :D :D :P	Offensive
facebook_corpus_msr_467692	MODI g Ka kmal  Ghotale wala gunga b bolne lga	Offensive
facebook_corpus_msr_442501	The name and the meaning has changed of RBI to reverse  bank of India	Offensive
facebook_corpus_msr_457784	Juniper Rocks! And so does Rami!  Proud to be a part of it	Offensive
facebook_corpus_msr_396191	Tauheed Khan brother of OsamaThe Muslim r in trouble in China so go and protect them.Also China has mocked Porkistani products blatantly...Then also u don't​feel ashamed...😂😂😂I know u can't understand English because u r a madarsaachap terrorist so avoid visiting Indian channels.	Offensive
facebook_corpus_msr_330459	"All from same ""peace loving religion"" And then they claim to be nationalist Rascals"	Offensive
facebook_corpus_msr_331469	Lol treat him nice cup of coffee, show him around and then send him back. Turkey and Pakistan are twins.	Offensive
facebook_corpus_msr_384444	Agar smt Mamta is a kinnar, ten what about Modi ji, does he not fall in the same category? BJP people become PROUDY, and in time Ishwar crush the proudy people. Wait the world will see?	Offensive
facebook_corpus_msr_467800	Did he refrain from speaking coz he's such a bad orator? He speaks at a speed of snail.	Offensive
facebook_corpus_msr_466499	Oh my god, he can speak 😱During his whole tenure, I thought he is mute.... thank you to our current PM for making us hear his voice once	Offensive
facebook_corpus_msr_467840	This speech is written by Sonia Gandhi and delivered by her ROBOT	Offensive
facebook_corpus_msr_442945	what the hell is wrong with RBI................every day new stupid rules............	Offensive
facebook_corpus_msr_496232	modi is the biggest joker of the world not just India	Offensive
facebook_corpus_msr_467705	Mohit Hardikar this is even against principles of justice...not guilty under proven...here it is the other way around...not legal tender until proven...who gave the government such authority? Is he God ? When a human being starts to play God, his time starts to tick backwards...	Offensive
facebook_corpus_msr_466403	Modi is great..But he did not gave enough time to politicians to convert their black money..All politicians want black money to be recovered but from public not theirs..Ha ha ha..	Offensive
facebook_corpus_msr_331476	Salman ahmad means India made one more international bhikhari along with paki for kashmir. Lol feeling proud after reading your statement	Offensive
facebook_corpus_msr_397250	Wow bullets made of cow dung and deadly chemical cow urine would kill the enemies even before they pierce through their bodies.	Offensive
facebook_corpus_msr_404783	#Niaz_Khosa google it in 2017 u r 6th most raped country n india not in top 25..... Mr. Son of randi	Offensive
facebook_corpus_msr_469144	sensex in maternity ward ...good morning  cnbc tv 18	Offensive
facebook_corpus_msr_330392	listen endian beggars... this war will continue till the freedom... don't cry after every attack... endia my foot	Offensive
facebook_corpus_msr_467824	Modi jee ka jadu dekho manmohan singh bolna sikh gaya.	Offensive
facebook_corpus_msr_330497	Send Farukh  Abdullah( Namaharam and haramkhore) on Indo Pak boarder to fight with his son-in-laws of Pakistan.	Offensive
facebook_corpus_msr_466402	That  much trouble modi is done to India....Dollar increased,Stock market collapsed,No money...No Food..Due to this Again rescission will come all people will lose their jobs,	Offensive
facebook_corpus_msr_467830	Ha ha ha ha mr. singh able to speek 🤔	Offensive
facebook_corpus_msr_466514	Wow....this guy can talk also....thanks modi ji for making mannequin mohan talk...	Offensive
facebook_corpus_msr_333576	Nitin sharma....appeasement in theeyes of brahmans only. U know what appeasement means, picking a fascist over a deserving candidate just to appease upper cast. Giving a clean chit to all perpetrators involve in killing of minorities to appease brahmans fascist agenda. Cow vigintalism just appease brahmans putting dalits thought aside. This is called appeasement. Now tell me what appeasement you are talking about.	Offensive
facebook_corpus_msr_466779	Mouna mohan ji said , If he would have done this he would have  looted with well organized manner. He is having better idea to loot in organized manner. MODI JI YOU ARE FAILED IN IMPLEMENTING DEMONITISATION IN ORGANIZED WAY. YOU FAILED MISERABLY TO LOOT IN ORGANIZED MANNER. ITS SHAME. LEARN FROM MOUNA MOHAN JI TO LOOT WITH WELL ORGANIZED MANNER.	Offensive
facebook_corpus_msr_467660	Finally Mr. Manmohan Singh broke his silence who kept quite on coal scam, 2G scam, NREGA Scam and many more scams in his tenure. PUPPET of GANDHI FAMILY.	Offensive
facebook_corpus_msr_401176	Pak Army intruded into Indian terrirtory, killed indian soldiers, had some laugh cup of tea with biscuits, mutilated their bodies and went back to their barracks, now tell me while this all rubbish was happening what were indian border forces doing watching mia khalifa and sunny leone?	Offensive
facebook_corpus_msr_347168	Now Indian government must have to take powerful Action against Bluddy Pakistan....	Offensive
facebook_corpus_msr_451233	He only speak and don't listen  fuckef India.  Till date govt received 13 lac cr.	Offensive
facebook_corpus_msr_470730	96 yr old Heeraben has 6 kids, anyone could have gotten her the 4k. But one of the sons wanted her flashed before media cameras. Sick mind.	Offensive
facebook_corpus_msr_366395	BJP government is totally useless haven't gut take hard action against them..Just talking on ground nothing	Offensive
facebook_corpus_msr_466621	I don't know why he opened is mouth after long time..Better to shut like a pig	Offensive
