Id	Text	Label
sme_24	wickets are falling faster than updates, lol #indvsuae	hate
sme_25	ashwin grabs his first 4 wickets in odi, takes his career best. #indvsuae	noHate
sme_26	#ShutDownJNU Goes Viral: People demand Govt. to Shut Down anti-national JNU http:// fb.me/4xFtdsYh9	hate
sme_27	#shutdownjnu All Edu Institutes should be closed until these Anti Nationalist are arrested... @smritiirani	hate
sme_28	#ShutDownJNU - the Univ shd get @Swamy39 as a VC if its to remain open	hate
sme_29	#ShutDownJNU . May be re burn of bhaghat Singh bcoz our nation is in difficult. So all patriotic Indian think serious and do Gud for nation	hate
sme_30	Tragedy with anti national elements is that take the people of Indian for granted #ShutDownJNU #BoycottAAP https:// twitter.com/ranjanagra11/s tatus/697483873366585344 …	hate
sme_31	yeh gaya boom boom afridi :p yayyyyyyyyyyyy!!!wkt #indvspak	noHate
sme_32	Nothing new this has been going on for several years in JNU. this is for the first time such things are coming out in public. #ShutDownJNU	hate
sme_33	best of luck pakistan for today #pakvsind jeetay ga bhai jeetay ga pakistan jeetay ga 🚩 #pakvind #indvspak #cwc15	noHate
sme_34	@aliaa08 @srbachchan india vs pakistan live streaminghd on http://t.co/hg59ivnh4g #indvspak #cwc15 #cwc2015	noHate
sme_35	#ShutDownJNU #JNURow Shout slogans that they will take bloody revenge for hanging Afzal... Write brainless articles defaming Maa Durga 2/n	hate
sme_36	duplicate kohli.. out ho ja yar #indvspak	noHate
sme_37	#ShutDownJNU The truth of missing student of Jihadi Naxal University https:// mobile.twitter.com/Abhina_Prakash /status/788878265515511808 …	hate
sme_38	The varsity JNU for long has been serving as the epicentre of anti nationalist Vendattas... About tym its whip is cracked.. #ShutDownJNU	hate
sme_39	@Krishnpandey still we must accept they are Indians and its a democracy. One hv to respect opposition and criticism #ShutDownJNU	hate
sme_40	These traitor should be killed.they r livng on taxpayer money nd cheering 4 pak.GANDHI ,Nehru inst.has bcum shelter 4 traitors #ShutDownJNU	hate
sme_41	uae ki first batting se ek indian player ki wc century miss ho jayegi :3 :3 #cwc15 #indvsuae	noHate
sme_42	Day15: JNU Indefinite Hunger Strike Continues... #StandWithJNU @Shehla_Rashid @kanhaiyajnusu @UmarKhalidJNU @standwithjnu #JNURow	noHate
sme_43	umesh yadav--aaj opening krke phli fifty bnaunga #indvsuae	hate
sme_44	pakistaniyo so jao, we're going to set u on fire tomorrow. kal india diwali manayegi. #indvspak	noHate
sme_45	@madam_robena abhi to start hi kiya kohli ny.... abhi dekhna.... dhammaaaaalllllllll #indvspak #pakvsind	noHate
sme_46	Subsidy by Gov. per JNU student₹2,93,192 Hardship allowance per Jawan in Siachen₹21,000 Anti-Nationals r misusing money Why nt #ShutDownJNU	hate
sme_47	god saves pakisatn.. dhoni on strike:) #indvspak #cwc15	noHate
sme_48	Harayana government to give special permit of eating beef to foreigners #AAPVictoryDay #AAPVictory #ShutDownJNU pic.twitter.com/f1NJlRswF4	hate
sme_49	"plz vote for the second one علي الفيصل"" #UnitedAgainstQalandars #ShutDownJNU #EscaleraAlCielo https:// twitter.com/FoxMusicME/sta tus/697224323849916420 …"""	noHate
sme_50	bach gaya sala. by an inch. #indvspak	noHate
sme_51	#ShutDownJNU ,it has never been an educational institution,must b handed over to Army to teach them proper lesson.	hate
sme_52	#maukepechauka! india vs uae - india wins now turn for uae mauka mauka starsport ads. #indvssa, #indvsuae, #cwc15 http://t.co/kaimvazi2z	noHate
sme_53	uae captain to #msd bhai ek bar or batting de do. #indvsuae	hate
sme_54	walk-over ho gaya kya? #indvsuae	noHate
sme_55	Please do that... Asap #ShutDownJNU	hate
sme_56	grrrr....india bowling first... expected to be india batting first..scoring some 350-400... #disappointed #indvsuae	noHate
sme_57	This happens when freedom of speech is taken for granted. #ShutDownJNU	hate
sme_58	mout or katil, theme hai pakistan ka #indvsuae	hate
sme_59	akmal is trolling pakistanis lol #indvspak	noHate
sme_60	dhoni playing stick cricket with uae..#indvsuae #cwc2015	noHate
sme_61	#indvspak shoib akhtar ab to commentary seekh le bc @pawanekbreathe @goswamigmaharaj	noHate
sme_62	@maria_masood1 ohh...then plz... 14 feb ko match jarur dekhna... #indvspak #cwc15 :-p	noHate
sme_63	Although I study in JNU bt still I wl support #ShutDownJNU becz 4 me India always comes 1st. Boot out Left morons https:// twitter.com/hstapanghosh/s tatus/697494168268976129 …	hate
sme_64	#indvsuae bhubaneswar kumar is back and	noHate
sme_65	#BackToJNU why the hell govt is wastimg our tax money on the shit producing terrorists #shutdownjnu	hate
sme_66	Son of a Dalit, Muslim and Terrorist we will help you but Son of a Soldier, we the students of JNU dnt care #ShutDownJNU	hate
sme_67	aiyoo virat is here...but anushka sharma ilayae...#indvspak	noHate
sme_68	#JNUneedsStrictAction Things r totally beyond redemption in JNU. Only remedy is to #ShutdownJNU - the nursery of sedtion in Nat'l capital.	hate
sme_69	rekhaji's msg to indian team #indvspak http://t.co/hslqdcst6z	noHate
sme_70	#indvspak #bleedblue rega jha #mustwatchmsg team india #cwc2015 #kohli kohli is awesome... @newsologic #newsologic h	noHate
sme_71	"hahahahah ""@im_atchu: #indvsuae #waca http://t.co/foll2m06bd oh my god"	noHate
sme_72	ahahahahahaha #pak were like passing the parcel 😂😂😂 #indvspak	noHate
sme_73	A colorful solidarity for the #JNU hunger strikers on day 10 of their ongoing struggle #FightBackJNU #StandWithJNU pic.twitter.com/ZsLjew4XIL	noHate
sme_74	@VenkatN_Tss Some other Political party is involved in funding & encouraging these acts just to defame @narendramodi #ShutDownJNU	hate
sme_75	WTF was #JNU Administration Doing? WTF was @DelhiPolice doing? Is burning Effigy of @PMOIndia allowed? #ShutDownJNU enough now.. @TimesNow https:// twitter.com/LegalKant/stat us/786183573099335681 …	hate
sme_76	#ShutDownJNU Nation shd come 1st anything detrimentll 2 national interest shd b strictly dealt wd ,wdout exception. https:// twitter.com/HNMishra11/sta tus/697488780677124096 …	hate
sme_77	#StandwithJNU , so that #India 's brightest of #students like Umar & Anirban remain alive to stand with you: https:// youtu.be/-f1dwnJr7mA #mustwatch	hate
sme_78	#ShutDownJNU Hell with the tolerance.Crush these antinational elements mercilessly	hate
sme_79	#aus all-round performance in #worldcup2015 1-win 1-draw 1-lost cooling heals at 4th place #ouch #egohurts #indvsuae #ausvsnz	noHate
sme_80	or hara lo uae ko.. ho gaya petrol diesel mehnga :p :v #indvsuae	hate
sme_81	After all these days, Mr. Sanghdeesh Kumar got time to form a committee to talk to students. #StandWithJNU ... http:// fb.me/7JCf9wprX	hate
sme_82	suna hai uae ko follow on milega... #indvsuae	noHate
sme_83	#ShutDownJNU & stop wasting Govt expenses on Anti National snakes	hate
sme_84	Put all Afjal sympathisers including some prestitutes from Media behind bars to rot #ShutDownJNU	hate
sme_85	We don't need enemy like Pakistan bcoz JNU exist in India. #ShutDownJNU	hate
sme_86	Mothers' Manifesto: Mothers Stand With JNU https:// kafila.org/2016/05/09/mot hers-manifesto-mothers-stand-with-jnu/ … via @kafila #StandWithJNU	noHate
sme_87	Why isn't there anymore news on. The jnu hunger strike isn't imp to da media anymore i #StandWithJNU	hate
sme_88	These traitors of JNU are so shamelessly trying to defend their stand,I don't know whether they have any respect for d nation #ShutDownJNU	hate
sme_89	pak missed the maukaa of @imvkohli #indvspak #wc2015 #iccworldcup2015	noHate
sme_90	"Jawaharlal Nehru virtually left Assam (to enemy) during 1962 India-China war like todays JNU traitors want Barbadi of India. #ShutDownJNU"""	hate
sme_91	When Anti-India incident happened I have been shouting since that day 2 #ShutDownJNU , cleanse in properly .. Enough tax payers money dumped https:// twitter.com/ChennaiCA/stat us/786445998503501824 …	hate
sme_92	#shutdownJNU IS ONLY THE OPTION LEFT WITH https:// twitter.com/Abhi_376/statu s/794458471500546048 …	hate
sme_93	come on lndia dikha do #indvspak	noHate
sme_94	#ShutDownJNU its den of all anti-nationals, educated naxalites and drug addicts	hate
sme_95	langda tyagi bahubali! rt @gautamverma23: every indian right now!!!!! #indvspak http://t.co/rslwkxnsrf	hate
sme_96	@swamy39 GuruJi, You were right. JNU is the place of Naxalite and Jihadi. #ShutDownJNU	hate
sme_97	@starof_eyes : will be online tomorrow during #indvspak ! maukaa.ṁaukaa.ṁaukaa	noHate
sme_98	Shouting anti India slogans.Sympathizing a terrorist.What is happening at JNU?Clearly it is not a educational institution #ShutDownJNU	hate
sme_99	Dear @narendramodi , your govt's pathetic stand on JNU is exposed. Please listen to Susheel Pandit's ordeal on @TimesNow #ShutDownJNU	hate
sme_100	goal keeping se wicketkeeping pe ae hai! #indvspak	noHate
sme_101	#JNU is a hub of #Naxal #Terrorist with #Pak supporting the #Leftists . Time to #ShutdownJNU	hate
sme_102	@narendramodi #ShutDownJNU we need education but not against nation	hate
sme_103	yeyyyyyyyyyyyy #indvspak sir jadeja is trending 😂😂😂😂	noHate
sme_104	#ShutDownJNU , salvage the real scholars and #ShutItDown , Act now @PMOIndia .	hate
sme_105	uae tops lowest odi total against india! #indvsuae	hate
sme_106	why hasn't sreesanth tried to get into the uae side? #indvsuae	noHate
sme_107	diwali in february any-time now #indvspak #indwins #cwc15	noHate
sme_108	afridi..feeling sorry for u :( .....chal koi na next time :) #indvspak	hate
sme_109	Yes burn alive those terrorists and porkistanis #ShutDownJNU	hate
sme_110	tmrw its mauka mauka in waca waca !!! #indvsuae	noHate
sme_111	Instead of sending terrorist from Pak side Hafiz Saeed should do campus placement in JNU he'll get educated terrorists #ShutDownJNU	hate
sme_112	@smritiirani please accept my sincere request, to stop the fellowship of those JNU students who were praising Afzal Guru. #ShutDownJNU	hate
sme_113	indiaaa indiaaaa indiaaa indiaaaa all the best team india.. #indwins #indvspak #cwc15	noHate
sme_114	#ShutDownJNU send all student who supporting afzal guru before they became terrorist	hate
sme_115	@swimphony everyone should be given a chance #indvsuae	noHate
sme_116	#shutdownjnu All Edu Institutes should be closed until these Anti Nationalist are arrested.......	hate
sme_117	#ShutDownJNU #JNURow What do these morons of #JNU think of themselves... They praise Pakistani terroists... Shout slogans 1/n	hate
sme_118	sea gulls trolling bhuku? #cwc15 #indvsuae	hate
sme_119	raina's fielding in the slips, is just a feast for the eye. #indvsuae	noHate
sme_120	rt if you are laughing at pakistan... hahhahahahahahahahahahahahahahahahahahahahahahahahahaha #indvspak #pakvsind	noHate
sme_121	So true. #StandWithJNU https:// twitter.com/ivivek_nambiar /status/730780219410415616 …	noHate
sme_122	ISIS was waiting for him to join ?? think so !!! #ShutDownJNU https:// twitter.com/ANI_news/statu s/788802525734445057 …	hate
sme_123	ab tk ka highest score... 102 by uae.... :v india kese chase krega.. :p lol #indvsuae	hate
sme_124	sir jadeja strikes again. shehzad out #indvspak	noHate
sme_125	is baar pakistani player safe hain. kyoki pakistan me kisi ne match nahi dekha. because no electricity. #indvspak	noHate
sme_126	After @kanhaiyajnusu now #Umar is also hospitalized. #StandWithJNU	noHate
sme_127	JNU should be shut down or Not a single tax payer money be wasted on these Anti Nationals #ShutdownJNU . @PMOIndia ,no excuse needed	hate
sme_128	.....in the air... &amp;....dropped... by raina.. technique failed in front of timing. . well try though! ! #indvsuae #cwc15 #wewontgiveitback	noHate
sme_129	@deepak_says hahahaha bt jeetegi to ind hi ❤❤ #indvsuae	noHate
sme_130	- #perth: cricket world cup 2015, uae ka bharat ko 103 runs ka hadaf, ashwin 4, jadeja aur yadav nay 2,2 khiladion ko out kia. #indvsuae	noHate
sme_131	#JNU is hub of terrorist, Naxalites Maoists and organised sex rackets. #ShutDownJNU https:// twitter.com/CNNnews18/stat us/795488450543685633 …	hate
sme_132	#indvspak countdown begins !!! tik tok tik tok :d	noHate
sme_133	#ShutDownJnu Why taxpayers money is being wasted on these old brainless goons of politicians in the name of education.	hate
sme_134	. @TwitterIndia though it is trending top, #ShutDownJNU doesn't feature in the auto-fill. Why?	hate
sme_135	rt @indiancricnews: last meeting b/w #indvuae july 16, 2004 at dambulla (asia cup) india 260-6 (50), uae 144 (35) india won by 116 runs #i…	noHate
sme_136	"most hundreds in won odis 33 srt 25 ponting 24 jayasuriya 20 vkohli 18 ganguly 17 h amla #cwc15 #indvspak - rizwan_r-s"""	noHate
sme_137	#indvsuae bharat q 4 me seet pakee	noHate
sme_138	This is what JNU is famous for : Yes, funded by Indians and acting against Indians !! #ShutDownJNU	hate
sme_139	There can be discussions, debates & opinions but disrespectful terms for the nation isn't freedom of speech, it's an offense. #ShutDownJNU	hate
sme_140	Dear Mr. @narendramodi , Swami Vivekananda had said: there is no place for the weak, neither in this world or the next. Pls #ShutDownJNU	hate
sme_141	tt uk 08:24 1.#thedress 2.#ausvnz 3.#nzvaus 4.#watson27 5.#indvsuae 6.jihadi john 7.boris nemtsov 8.spock 9.starc 10.cage	noHate
sme_142	pak..pak..pak!!! even zimbabwe made more than you!!#indvspak	noHate
sme_143	"Dear soldiers Afzal Guru's death was 'judicial killing'"" this slogan s Lesson 4 all of u , it will be called killing(1of2) #ShutdownJNU"""	hate
sme_144	finish it off ya sir jadeja! #indvsuae	noHate
sme_145	congratulations uae for making century against india. #mouka to celebrate. #indvsuae #cwc15	hate
sme_146	download &gt;&gt; mauka mauka {new} india vs west indies video #mauka_mauka #indvsuae http://t.co/qkhu1yhkd6	noHate
sme_147	rt sirjadeja: just missed my triple century by 297 runs. feeling sad. :'( #indvspak #pakvsind #indwins #cwc15 #जयहिन्द #febthe15th	noHate
sme_148	"@timesofindia who is ""ashwin nehra"" in team india..?...kuchh bhi haan...;)) @ashwinravi99 #indvsuae #indwins #wc2015 http://t.co/z00nygjwp2"	noHate
sme_149	all the best, tweets bollywood on indvspak world cup http://t.co/xkldad5gdq @s1dharthm @aliaa08 shah rukh http://t.co/kliz9deui8	noHate
sme_150	mohammad tauqir bowled round his legs by jadeja. uae- 71/9. #indvsuae http://t.co/6xjho8cvcx	noHate
sme_151	hu ha #india kon bana chh***tiya waiting 4 tommorw's match #indvspak #iccworldcup2015	noHate
sme_152	Shame on Jnu V.C Jagdeesh kumar. Students asking questions V.C Running Away. #Standwithjnu	hate
sme_153	Now it's high time to rethink about shutting down of JNU for final. #ShutDownJNU	hate
sme_154	next up: india vs kerala #indvsuae	hate
sme_155	#shutdownjnu Shut it down now	hate
sme_156	BJP, Nationalist are trending #ShutDownJNU and Gan*** of @AamAadmiParty are busy in #AAPVictoryDay #ShutDownJNU	hate
sme_157	#ShutDownJNU because Indian democracy feel threatened.. Bravo...	hate
sme_158	@tazeen: virat kohli &amp; ahmed shehzad: siblings who got separated in kumbh ka mela #cwc15 #indvspak 👍👌	noHate
sme_159	#ShutDownJNU These traitors should be shot in the head. There are these eunuchs and then there is a real Indian Hanumanthappa.	hate
sme_160	@imraina gets six caught in #wc2015, most by anyone. #indvsuae	noHate
sme_161	We shd #shutdownjnu if thy can't support India & instead spt anti nationals	hate
sme_162	JNU is terror making factory in India #ShutDownJNU	hate
sme_163	yeh starsports ne konsa advertisement banaya hai .. ? dailymotion pe hai kiya ? #indvspak	noHate
sme_164	dear #starsports team, please dont wait for the match to end, start showing us the next mauka ad :d ;) :d #indvsuae	hate
sme_165	tt uk 09:04 1.#thedress 2.#indvsuae 3.#watson27 4.#ausvnz 5.#nzvaus 6.jihadi john 7.boris nemtsov 8.spock 9.mohammed emwazi 10.cage	noHate
sme_166	#mustwatchmsg #wivire #indvspak rega jha #bleedblue #cwc15 kohli life of india.. @newsologic #newsologic http://t.co/kdh1n6p109 ssd	noHate
sme_167	#ShutDownJNU after india developed...can we live with this kind of anti-national elements happily?...now teaching them is equally important	hate
sme_168	ohh lala ohh lala tu hi meri fantasy #indvspak	noHate
sme_169	chandu532: rt missiondelhi45: chandu532: ddnewslive: #uhf #indvspak: ravindra jadeja takes umar akmal's (0) wicket. pakistan 105/5 in 25 ov…	noHate
sme_170	kohli kohli kohli......sensible &amp; smart inning dude..... #worldcup #indvspak #cwc15	noHate
sme_171	4 wicket ab to jeet hi jaega india... #indvspak	noHate
sme_172	huge moment in the match - umar akmal drops virat kohli http://t.co/9dmxzqxpsu #cricket #cwc15 #indvspak	noHate
sme_173	@cricketworldcup @cricbuzz #indvsuae i'm going to bed..its 2.10 am. and i'm a stupid watching this oneside game 😂😂 #indwins #wontgiveitback	hate
sme_174	Rhetoric of fake nationalism not over yet #StandWithJNU https:// twitter.com/Shehla_Rashid/ status/729971305173397504 …	hate
sme_175	Hauz khas vilage where alcohol is common #rapeculture #shutdownjnu http://www. deccanherald.com/content/592546 /jnu-student-raped-2-afghan.html …	hate
sme_176	"Jairus Banaji speaks on The Political Culture of Fascism"" | #StandWithJNU https:// youtu.be/Ea67qXnP-1Y via @YouTube"""	noHate
sme_177	#ShutDownJNU nw nobdy wl utter a single wrd agnst these bnch of assholes..	hate
sme_178	hahahahahahahahahahaha but true isn't it ??? #indvspak #worldcup2015 http://t.co/ciljgehbip	noHate
sme_179	selfish harami.. dhawan tera baap he &gt;.&lt; #indvspak	noHate
sme_180	shoaib akhtar is hitting puberty at hindi commentary box, get him out #indvspak	noHate
sme_181	#ShutDownJNU i am taxpayer and i should only decide where it should be used @sudhirchaudhary	hate
sme_182	salute u kohli..u r back #indvspak	noHate
sme_183	Is it just coincidence that #ShutDownJNU and #AAPVictoryDay trending together ?	hate
sme_184	Poor #ModiBhaiDidiBhai Bhakts... #StandWithJU #StandWithJNU https:// twitter.com/sandeeproy1/st atus/728765985717661696 …	hate
sme_185	These people feeding on taxpayers money and have total disrespect for the nation Hang these rodents #ShutDownJNU https:// twitter.com/MatruBhakt/sta tus/697492951149064192 …	hate
sme_186	@noconversion #ShutDownJNU TODAY I REALIZED THAT EXTERNAL ENEMIES OF INDIA ARE NEGLIGIBLE,MOST CRUEL ENEMIES ARE WITHIN US.	hate
sme_187	#ShutdownJNU liberate VC/rector frm 20 hrs confinement by stugoons w/o electricity&restroom:) @narendramodi @PrakashJavdekar @rajnathsingh	hate
sme_188	#indvspak - well... misbah, afridi &amp; paki gang.. --- dho daala -- photo sent by whatsapp http://t.co/sdvmeatirl	noHate
sme_189	Immediately #ShutDownJNU	hate
sme_190	@smritiirani What is going on in JNU? It's an insult to my country. Don't be like congress. Take action else I lost faith in u #ShutDownJNU	hate
sme_191	Indian students in Indian university shouting freedom for an Indian state from India. #IncredibleIndia #shutdownJNU	hate
sme_192	According to this, #kashmiripandits should've avenged their persecution! #shutdownjnu https:// twitter.com/LavishingLavis h/status/697494433026039808 …	hate
sme_193	Episode at #ShutDownJNU confirms wht @Swamy39 has been saying fr a long tym! JNU has bcm a bunch of naxalites& antinationals. Boot them out!	hate
sme_194	Modi: Ease of doing business Pachauri: Sleaze of doing business #ShutDownJNU #TERI	hate
sme_195	i am from kerala 😜 but hum india ko hi support karenge 😆 #indvsuae	hate
sme_196	"rt @farrukhshaikh: we are with u captain..👍 ""@dawn_news: ہار کو بھلاکر آگے بڑھنا ہوگا، مصباح http://t.co/0izrjfss5w #indvspak #cwc15 http:/…"	noHate
sme_197	rt @rajat_skfan: hahaha new add by @starsportsindia for #indvsuae !! https://t.co/iqhs34ggox mindblowingggg	noHate
sme_198	jldi match end kro yr... #ausvsnz. india ka match start hone wala hai....!!!! #indvsuae #wontgiveitback	noHate
sme_199	@kanhaiyajnusu @smritiirani kanhaiya you are not alone don't botherd about these SANGHI'S we are with you #StandWithJNU #JNU	hate
sme_200	@BDUTT @ndtv Pakis never claimed arresting Masood. Diversionary tactics aka Taquiyya, to deflect attention away from JNU. #ShutDownJNU	hate
sme_201	team india o'rconfident naa hoiyo! #indvsuae	noHate
sme_202	#indvspak #cwc15 virat kohli making century and suresh riana celebrating as if he made hundred.. hahahahahaha	noHate
sme_203	expecting the gayle in next mauka mauka ad! ! :-p :-d :-d #indvsuae	noHate
sme_204	India: In solidarity with my JNU comrades and friends - Mukul Mangalik http://www. sacw.net/article12720.h tml … #StandWithJNU	noHate
sme_205	"why is sir jadeja trending :/ trend kerna hai to jhandu jadeja trend kro ""chak de india"" #indvspak"	hate
sme_206	tu meri playing courtesy: virat kohli #uaevsind #cwc15 #uaevind #indvsuae	noHate
sme_207	the new mauka mauka ad is simply mindblowing. the mind behind mauka mauka ad please apna handle batao #cwc15 #indvsuae @starsportsindia	noHate
sme_208	Therefore #ShutDownJNU https:// twitter.com/jyotikatharia/ status/788969835283689472 …	hate
sme_209	JNU allow event 2 celebrate terrorist,slogans of destroying India & India is intolerant wish I had an award for #AwardWapsi #ShutDownJNU	hate
sme_210	bhaag bhaag well stoped ashwin! #indvspak	noHate
sme_211	We will keep tweeting & government will keep watching. Nothing is going to happen. You know, we are so tolerant. But please #ShutDownJNU	hate
sme_212	"pakistan hs won the toss, wt do u select misbah misbah:""kohli"" dhoni:""chutiye galli cricket nahi hai.teams pehle se decided h #indvspak"	hate
sme_213	@TimesNow who the hell are these 15%? #ShutDownJNU #ShutDownJNU #ShutDownJNU #ShutDownJNU #ShutDownJNU #ShutDownJNU #ShutDownJNU	hate
sme_214	#worldcup2015: bhuvneshwar kumar replaces injured mohammad shami vs uae. india to bowl first #indvsuae	noHate
sme_215	Delhi High Court has stayed all disciplinary action against JNU students! Study and Struggle Long Live #StandWithJnu http://www. ndtv.com/india-news/jnu -action-against-kanhaiya-kumar-others-put-on-hold-by-high-court-1405920?pfrom=home-lateststories …	noHate
sme_216	"*JNU addmission* Where do you see yourself after 5 years ?"" *fighting 4 terrorist human rights* ""Congrats, you are selected"" #ShutDownJNU"""	hate
sme_217	ek aur se bet lagadi.. #indvspak #wc	noHate
sme_218	most one-sided rivalry in world cup: 7-0 pak v sl 6-0 ind v pak 5-0 wi v zim 5-0 sl v zim 4-0 ind v ken #cwc15 #indvspak via @rgcricket	noHate
sme_219	3rd consecutive victory...yayyaayyy...:d #wontgiveitback #indvsuae	noHate
sme_220	I liked a @YouTube video from @standwithjnu http:// youtu.be/qA6KBvC8CGQ?a Songs of resistance by Sumangala Damodaran at #StandWithJNU	noHate
sme_221	pakistan scoring in morse code. dot dot dot dot 4 dot dot dot #indvspak	noHate
sme_222	#ShutDownJNU why BJP is so Defen mod ? HM pls do smtg now what's goin onnnnnn	hate
sme_223	#AAPVictoryday celebrated by JNU. #shutdownjnu	hate
sme_224	@timesofindia zambani dalal modi promised lowtariff&amp;now barks at aap cagpowercost http://t.co/csebcgarku http://t.co/ptrgk2fevt #indvspak	hate
sme_225	rt @merri_jaan: auses went down in points table and will meet india in quarters 😜 #ausvnz #indvsuae	noHate
sme_226	"good news for pakistan - kohli out! bad news for pakistan - dhoni in! #indvspak"""	noHate
sme_227	jnutard ! u must also be supporting maoists... shame #ShutDownJNU	hate
sme_228	virat ko batting do! chak de india #indvspak	noHate
sme_229	anti-India slogans at JNU? how do they allow these nonsense? this is horrendous :/ #ShutDownJNU	hate
sme_230	they cant cheat in the field bhaiyon! let them feel आमने-सामने की लड़ाई. #indvspak	noHate
sme_231	Smtyms I feel lyk I need a sword and an exemption from SC for killing anti-nationals #ShutDownJNU	hate
sme_232	live: openers give solid start to indian run chase live scorecard: http://t.co/ab9juihhhw #indvsuae #cwc15	noHate
sme_233	response video to india vs uae mauka mauka! #indvsuae https://t.co/f5lb0jvqlh	noHate
sme_234	abe worldcup match hai ya 3 ghante ki movie. #indvsuae	hate
sme_235	rt shoaibakhtarpk: we missed you bro ... #pakvsind #indvspak #pakvind #indvpak #pakvsind http://t.co/ttldib6cyv ..	noHate
sme_236	@micromax_mobile #micromaxchalechalo india.india.india.india did it again #cwc15 #indvsuae come on india share #micromaxchalechalo anthem	noHate
sme_237	trending uk:07:00 am gmt 1. #indvspak 2. kohli 3. zach lavine 4. #cwc15 5. dhawan 6. #savzim 7. #ufcbroomfield	noHate
sme_238	Police should arrest them. But the sad thing is that they will create this as an issue like Muslims have no peace in India #ShutDownJNU	hate
sme_239	@pumacricket #pumatimeout #indvsuae no oneeeee to take selfie todayyyyyyy oops	noHate
sme_240	rt dna: mohammad tauqir bowled round his legs by jadeja. uae- 71/9. #indvsuae http://t.co/k3cwcxmzzn;	noHate
sme_241	awesome spell from @ashwinravi99 #ind 25 runs &amp; 4 wickets cool #cwc15 @cricketworldcup @bcci #indvsuae #uae	noHate
sme_242	#ShutDownJNU Goes Viral: People demand Govt. to Shut Down anti-national JNU http:// hawkfeed.com/shutdownjnu-go es-viral-people-demand-govt-to-shut-down-anti-national-jnu/ … via @@HawkFeed	hate
sme_243	#StandWithJNU http:// fb.me/80mqC5rfS	noHate
sme_244	eeeeeeeee😁 bhuvi is back wit a wicket😆😆 @bhuviofficial 😇 #indvsuae #cwc15	noHate
sme_245	Time and time again it has been proven that award wapsi was completely bogus. #ShutDownJNU	hate
sme_246	@israkhan98 hahahhahaha event i cant sleep . neend udi hui hai 😂 #indvspak k match k wajah se	hate
sme_247	:o fedrer on our side! #indvspak #cwc15 !! http://t.co/3an5criz62	noHate
sme_248	I do NOT agree with the top trending #ShutDownJNU . Rather #OpenUpJNU . Its sheer nuisance is the best example of India's unlimited tolerance.	hate
sme_249	uae proud alumni of iin . #indvsuae	hate
sme_250	kiran more, ajay jadeja, venkatesh prasad n sachin tendulkar against pakistan never gets old. #indvspak #cwc15	noHate
sme_251	me and my mate swapnil patel watching bat swapnil patil!! too confused!! #indvsuae	noHate
sme_252	rt babajikathullu4: dhoni and raina react to the phatakhe wala ad #indvspak #जयहिन्द #cwc15 #bleedblue http://t.co/pcxj6o5xxu	noHate
sme_253	1.56 billion views for indvspak. 1.56 billion	noHate
sme_254	india total wins vs pakistan in odi: in india ~ 11 wins in pakistan ~ 11 wins #indvspak	noHate
sme_255	Time has cone for #ShutDownJNU	hate
sme_256	#indvuae wicket: india 29/1 (6.3, target: 103) dhawan c rohan mustafa b mohammad naveed 14 (17) mohammad naveed 3.3-0-22-1 #indvsuae #cwc15	noHate
sme_257	now toh even federer support india. india 1, pak 00. hahaha...lol :p #indvspak	noHate
sme_258	rt @indy12if: you can walk away now! :d bahahahahhahahahaa 28-3 #indvsuae http://t.co/16f1wrpfw7	hate
sme_259	rahulllllllllllll activate ur a/c 😭😭😭 hmne kya decide kiya ta aj #indvspak chak de india	noHate
sme_260	#ShutDownJNU don't waste taxpayers money for people like these #shutdownjnu	hate
sme_261	@coolfunnytshirt best of modi to team india. modi ~ luck #indvspak	noHate
sme_262	People who can't respect India, should not be allowed to stay here. It's time to #ShutDownJNU	hate
sme_263	@ZeeNews @sudhirchaudhary some sons are able to fuck their mom, jnu did the same today, they r fucking India, letting us down. #shutdownJNU	hate
sme_264	@ajjunrams:hahahahahaha rofl hahahahaha rt @cerebralriot: found this gem. #indvspak #wc2015 http://t.co/wuo5dpapwu suits him #pakvwi	noHate
sme_265	What will a college inquiry do? How did they get the courage to do this is the question, which teachers backed them? #ShutDownJNU	hate
sme_266	How can these students roam freely ? Why aren't they behind bars ? #ShutDownJNU	hate
sme_267	#worldcup2015:uae bat, bhuvneshwar kumar in for injured shami #indvsuae http://t.co/4e7lb82o0a http://t.co/vahykykzme	noHate
sme_268	The night shift! JNUTA stands with students on indefinite hunger strike. #StandWithJNU #SleepAtJNU #FightAtJNU http:// fb.me/4x0JnXUXW	noHate
sme_269	Thse kinds have no tear for innocent lives lost2 terror,families sufferig. They even mock nationalists #ShutDownJNU pic.twitter.com/1UgRVB8YH9	hate
sme_270	Shame on the VC. #StandWithJNU https:// twitter.com/Shehla_Rashid/ status/730779347628503040 …	hate
sme_271	#JNU to teach Nehru's ideology to students (Ref. JNU constitution) Today they (students) want #India 's Barbaadi. Kuch samjhe? #ShutDownJNU	hate
sme_272	sad! no one will score a century :'( #indvsuae	hate
sme_273	miss you yuvraj singh and virendr sewag #indvspak	noHate
sme_274	waiting for new mauka mauka add #indvsuae	noHate
sme_275	.@ojasism so ja. heart attack ayega tujhe #indvspak	noHate
